report_id,title,class_rating,county,event_date,latitude,longitude,summary,terrain_roughness_score
19917,Report 19917: Man recounts his possible encounter during bowhunting season while attending college,Class B,Ashland County,2007-06-27,46.59847,-90.90444,Report 19917: Man recounts his possible encounter during bowhunting season while attending college,0.003
23496,Report 23496: Possible daylight encounter by a rural resident south of Sturgeon Bay,Class B,Door County,2003-04-15,44.69867,-87.49564,Report 23496: Possible daylight encounter by a rural resident south of Sturgeon Bay,0.126
24508,Report 24508: Possible early evening sighting near Lake Namekagon,Class B,Bayfield County,2008-08-18,46.25961,-91.10812,Report 24508: Possible early evening sighting near Lake Namekagon,0.091
25082,"Report 25082: Retired police officer recalls he and a friend being intimidated from continuing their hike, near Bonita",Class B,Menominee County,1968-08-15,45.02176,-88.5233,"Report 25082: Retired police officer recalls he and a friend being intimidated from continuing their hike, near Bonita",0.008
27429,Report 27429: Motorist observes possible road crossing near Princeton,Class B,Marquette County,2010-03-10,43.8708,-89.18135,Report 27429: Motorist observes possible road crossing near Princeton,0.076
28008,Report 28008: Possible nighttime sighting while driving next to Kettle Moraine State Forest,Class B,Waukesha County,2010-07-05,42.97569,-88.44846,Report 28008: Possible nighttime sighting while driving next to Kettle Moraine State Forest,0.295
28065,Report 28065: Possible vocalizations heard while cleaning a deer near Florence,Class B,Florence County,2008-10-26,45.95359,-88.38782,Report 28065: Possible vocalizations heard while cleaning a deer near Florence,0.094
28993,Report 28993: Couple recount seeing large biped walking in ditch near Marinette,Class B,Marinette County,1981-04-15,45.05592,-87.63705,Report 28993: Couple recount seeing large biped walking in ditch near Marinette,0.025
32402,Report 32402: Tall upright figure observed crossing road near Woodruff,Class B,Oneida County,2011-11-05,45.87116,-89.66046,Report 32402: Tall upright figure observed crossing road near Woodruff,0.067
34240,Report 34240: Passenger sees a large figure moving between buildings in Biron,Class B,Wood County,2012-02-18,44.42315,-89.7793,Report 34240: Passenger sees a large figure moving between buildings in Biron,0.003
35184,Report 35184: Couple has possible experiences on their property over time near Phlox,Class B,Langlade County,2017-08-15,45.0255,-89.02036,Report 35184: Couple has possible experiences on their property over time near Phlox,0.122
36381,Report 36381: Paranormal group experiences possible activity outside Oak Creek,Class B,Milwaukee County,2012-09-01,42.51519,-87.52243,Report 36381: Paranormal group experiences possible activity outside Oak Creek,0.0
38005,Report 38005: Man arrives home to see an upright figure on his deck near Avoca,Class B,Iowa County,2012-11-05,43.13145,-90.2787,Report 38005: Man arrives home to see an upright figure on his deck near Avoca,0.408
38361,Report 38361: Memory told of a possible encounter by a hunter tracking a deer near Sugar Camp,Class B,Oneida County,1999-11-21,45.75095,-446665.2,Report 38361: Memory told of a possible encounter by a hunter tracking a deer near Sugar Camp,
38662,Report 38662: Hikers make a vocalization and hear possible return vocalizations outside Biron,Class B,Wood County,2012-12-19,44.4308,-89.7715,Report 38662: Hikers make a vocalization and hear possible return vocalizations outside Biron,0.015
39031,Report 39031: Home owner reports strange howls and possible ongoing activity near Kiel,Class B,Manitowoc County,2009-10-15,43.89418,-87.94178,Report 39031: Home owner reports strange howls and possible ongoing activity near Kiel,0.233
39095,"Report 39095: Large, dark biped crosses road at night near Appleton",Class B,Calumet County,2012-11-13,44.2045,-442106.6,"Report 39095: Large, dark biped crosses road at night near Appleton",
39314,Report 39314: Teenagers unnerved by possible knocking in Oak Creek,Class B,Milwaukee County,1976-07-15,42.86631,-87.84023,Report 39314: Teenagers unnerved by possible knocking in Oak Creek,0.119
40718,Report 40718: Hikers hear possible wood knocks and loud screams near Mount Horeb,Class B,Dane County,2011-10-28,42.95915,-89.6816,Report 40718: Hikers hear possible wood knocks and loud screams near Mount Horeb,0.337
41514,Report 41514: Friends enjoying a late night together are startled by a eerie howl near Eagle River,Class B,Vilas County,2013-06-26,45.941,-89.21035,Report 41514: Friends enjoying a late night together are startled by a eerie howl near Eagle River,0.089
41734,Report 41734: Bow hunter recalls being shaken by possible incidents near Mount Horeb,Class B,Dane County,1989-09-30,42.9633,-89.66375,Report 41734: Bow hunter recalls being shaken by possible incidents near Mount Horeb,0.407
43122,Report 43122: Driver startled to see a tall figure next to U.S. Hwy. 151 near Mineral Point,Class B,Iowa County,2013-12-27,42.82445,-90.24295,Report 43122: Driver startled to see a tall figure next to U.S. Hwy. 151 near Mineral Point,0.215
43211,Report 43211: Gorilla-like figure spotted by two motorists along a roadside near Mauston,Class B,Adams County,2000-06-10,43.85809,-89.81407,Report 43211: Gorilla-like figure spotted by two motorists along a roadside near Mauston,0.048
43295,Report 43295: Family discovers possible snow tracks in their yard near Land O' Lakes,Class B,Vilas County,2013-12-15,46.1675,-89.3381,Report 43295: Family discovers possible snow tracks in their yard near Land O' Lakes,0.087
43648,Report 43648: Memory told of possible activity while trapping in Horicon Marsh,Class B,Dodge County,1975-11-01,43.425,-88.68,Report 43648: Memory told of possible activity while trapping in Horicon Marsh,0.145
43915,Report 43915: Motorist startled by large figure sitting near the highway outside Boscobel,Class B,Crawford County,2012-11-21,43.1573,-90.7109,Report 43915: Motorist startled by large figure sitting near the highway outside Boscobel,0.548
45418,Report 45418: Campers hear possible vocalization and have trailer shaken at Interstate State Park,Class B,Polk County,2014-06-13,45.38867,-92.66538,Report 45418: Campers hear possible vocalization and have trailer shaken at Interstate State Park,0.143
46742,Report 46742: Bowhunter finds large barefoot prints in the snow near Drummond,Class B,Bayfield County,2007-10-30,46.42085,-91.2421,Report 46742: Bowhunter finds large barefoot prints in the snow near Drummond,0.125
48359,Report 48359: Hunter sees black creature dive into the Sioux River near Washburn,Class B,Bayfield County,2008-05-10,46.67915,-90.86665,Report 48359: Hunter sees black creature dive into the Sioux River near Washburn,0.176
59229,Report 59229: Knocks returned in the afternoon while hiking at Loew Lake,Class B,Washington County,2018-03-25,43.21667,-88.31644,Report 59229: Knocks returned in the afternoon while hiking at Loew Lake,0.147
59421,Report 59421: Possible daylight sighting while driving outside Hayward,Class B,Sawyer County,2018-05-06,45.95919,-91.30911,Report 59421: Possible daylight sighting while driving outside Hayward,0.201
59659,Report 59659: Motorist has a close call at night with a large animal on all fours south of Park Falls on Hwy. 13,Class B,Price County,2018-06-30,45.90015,-90.43416,Report 59659: Motorist has a close call at night with a large animal on all fours south of Park Falls on Hwy. 13,0.037
71733,"Report 71733: Sighting, photos and video (distant) of a probable Sasquatch near Lac Du Flambeau Indian Rez",Class B,Vilas County,2021-10-17,46.08392,-89.91314,"Report 71733: Sighting, photos and video (distant) of a probable Sasquatch near Lac Du Flambeau Indian Rez",0.024
75457,Report 75457: Possible bigfoot whoops heard 60 southeast of Duluth,Class B,Sawyer County,2022-09-17,46.09433,-91.16428,Report 75457: Possible bigfoot whoops heard 60 southeast of Duluth,0.007
75800,Report 75800: 12:40AM sighting by motorist one mile NE of Black River Falls,Class B,Jackson County,2023-04-26,44.31221,-90.80254,Report 75800: 12:40AM sighting by motorist one mile NE of Black River Falls,0.071
75925,Report 75925: Motorist's daylight sighting of a Sasquatch near Peshtigo Brook State Wildlife Area,Class B,Oconto County,2023-05-28,45.06736,-88.36166,Report 75925: Motorist's daylight sighting of a Sasquatch near Peshtigo Brook State Wildlife Area,0.024
203,Report 203: Possible sighting by a camper near the Dolly Sods Wilderness area,Class B,Tucker County,2000-07-23,39.06881,-79.32608,Report 203: Possible sighting by a camper near the Dolly Sods Wilderness area,0.29
439,"Report 439: Charateristic vocalizations heard by residents at night in Fall and Winter, near Minden",Class B,Fayette County,1998-11-01,38.0,-81.0,"Report 439: Charateristic vocalizations heard by residents at night in Fall and Winter, near Minden",1.0
1200,"Report 1200: Witness heard what sounded like ""people talking backwards.""",Class B,Cabell County,1980-07-01,38.38096,-82.52633,"Report 1200: Witness heard what sounded like ""people talking backwards.""",0.755
1203,Report 1203: Many tracks found and terrible screams heard,Class B,McDowell County,1998-08-01,37.46292,-81.60155,Report 1203: Many tracks found and terrible screams heard,1.0
1204,Report 1204: Two hunters hear strange sounds similar to a woman screaming,Class B,Nicholas County,1997-12-01,38.27832,-80.51534,Report 1204: Two hunters hear strange sounds similar to a woman screaming,0.932
2786,Report 2786: On-going encounters makes rural family cautious,Class B,Cabell County,2001-06-15,38.46118,-82.07358,Report 2786: On-going encounters makes rural family cautious,0.621
3582,"Report 3582: Hunters hear vocalization in a hollow off Route 2, near Lesage",Class B,Cabell County,1960-11-15,38.5464,-82.25949,"Report 3582: Hunters hear vocalization in a hollow off Route 2, near Lesage",0.301
3826,Report 3826: Night time visitor screams and leaves imprint near campers in West Virginia,Class B,Pendleton County,1999-07-01,38.90203,-79.33517,Report 3826: Night time visitor screams and leaves imprint near campers in West Virginia,0.626
4237,Report 4237: Three youths have a menacing encounter near Beckley,Class B,Raleigh County,1975-07-04,37.80531,-81.14714,Report 4237: Three youths have a menacing encounter near Beckley,0.241
7241,Report 7241: ATV'ers find footprints near Pt.Pleasant,Class B,Mason County,2001-01-20,38.8448,-82.0849,Report 7241: ATV'ers find footprints near Pt.Pleasant,0.634
7474,Report 7474: Deer hunters find footprints in Wildell Bottom,Class B,Pocahontas County,1991-10-19,38.7084,-79.7802,Report 7474: Deer hunters find footprints in Wildell Bottom,0.621
7727,Report 7727: Mother and daughter find footprints in snow near Judy Gap,Class B,Pendleton County,2004-01-01,38.6934,-79.5653,Report 7727: Mother and daughter find footprints in snow near Judy Gap,0.988
8796,Report 8796: Hunter experiences object throwing and vocalizations near Onego,Class B,Pendleton County,2001-10-16,38.8554,-79.3999,Report 8796: Hunter experiences object throwing and vocalizations near Onego,1.0
11432,"Report 11432: Possible sighting during BFRO's West Virginia expedition, Spring 2005.",Class B,Pocahontas County,2005-04-13,38.10833,-80.17528,"Report 11432: Possible sighting during BFRO's West Virginia expedition, Spring 2005.",1.0
11828,"Report 11828: Woman experiences rock throwing, vocalization during walk",Class B,Tyler County,2004-06-05,39.61958,-81.14833,"Report 11828: Woman experiences rock throwing, vocalization during walk",0.47
12862,Report 12862: Possible vocalizations and rock clacking near Knob Fork,Class B,Wetzel County,2005-10-09,39.6723,-80.5621,Report 12862: Possible vocalizations and rock clacking near Knob Fork,0.396
13083,Report 13083: Participant observations during BFRO WV Expedition,Class B,Pocahontas County,2005-04-09,38.10785,-80.19044,Report 13083: Participant observations during BFRO WV Expedition,1.0
13122,Report 13122: Possible repeat approaches outside Circleville,Class B,Pendleton County,1996-10-11,38.7016,-79.52835,Report 13122: Possible repeat approaches outside Circleville,1.0
13141,Report 13141: Possible vocalizations heard by camper near Tygart Valley River,Class B,Barbour County,2005-05-30,39.05,-79.98335,Report 13141: Possible vocalizations heard by camper near Tygart Valley River,0.239
13312,Report 13312: Bicyclist reports possible rock throwing incident outside Sistersville,Class B,Tyler County,2005-12-12,39.51,-80.985,Report 13312: Bicyclist reports possible rock throwing incident outside Sistersville,0.213
14037,Report 14037: Possible stalking and vocalizations near Frozen Camp,Class B,Jackson County,2006-05-16,38.8317,-81.5784,Report 14037: Possible stalking and vocalizations near Frozen Camp,0.278
14739,Report 14739: Possible vocalization and stalking near Spruce Flat,Class B,Pocahontas County,2004-10-30,38.20065,-80.17294,Report 14739: Possible vocalization and stalking near Spruce Flat,1.0
15250,Report 15250: Possible sighting by child near home outside Arnoldsberg,Class B,Calhoun County,2006-07-16,38.7365,-81.0321,Report 15250: Possible sighting by child near home outside Arnoldsberg,1.0
15475,Report 15475: Hunter describes being paralleled along railroad tracks northeast of Morgantown,Class B,Monongalia County,2003-05-10,39.6716,-79.9442,Report 15475: Hunter describes being paralleled along railroad tracks northeast of Morgantown,0.229
